┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓
┃ Name                                                    ┃ Motors   ┃ Whl  ┃ CurrLim   ┃ Test     ┃ TTG   ┃ TractForce   ┃ MinVolt   ┃ PushCurr   ┃ TurnCurr  ┃ MaxSpd  ┃ Stages                      ┃
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0538   │ 4.95  │ 92.02        │ 9.9       │ 190        │ 109       │ 8.9     │ (9, 62, 18, 38, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 34        │ 0.0539   │ 3.15  │ 58.39        │ 8.95      │ 258        │ 229       │ 20.75   │ (11, 60, 20, 36, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0539   │ 3.2   │ 59.39        │ 9.05      │ 251        │ 218       │ 20.05   │ (13, 58, 20, 36, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 32        │ 0.0539   │ 3.25  │ 60.31        │ 9.15      │ 243        │ 209       │ 19.3    │ (14, 58, 28, 28, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 31        │ 0.0539   │ 3.3   │ 61.2         │ 9.25      │ 235        │ 194       │ 18.45   │ (10, 60, 16, 40, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 30        │ 0.0539   │ 3.35  │ 62.2         │ 9.35      │ 228        │ 190       │ 17.5    │ (10, 60, 22, 34, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 29        │ 0.0539   │ 3.45  │ 64.01        │ 9.45      │ 220        │ 178       │ 16.35   │ (10, 60, 18, 38, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 27        │ 0.0539   │ 3.8   │ 70.56        │ 9.7       │ 205        │ 151       │ 13.45   │ (12, 60, 26, 30, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 27        │ 0.0539   │ 3.8   │ 70.44        │ 9.7       │ 205        │ 152       │ 13.5    │ (12, 60, 20, 36, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 27        │ 0.0539   │ 3.8   │ 70.44        │ 9.7       │ 205        │ 152       │ 13.5    │ (10, 60, 16, 40, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.0539   │ 3.95  │ 73.33        │ 8.55      │ 300        │ 205       │ 12.7    │ (10, 60, 24, 32, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.0539   │ 3.95  │ 73.3         │ 8.55      │ 300        │ 205       │ 12.7    │ (10, 60, 22, 34, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.0539   │ 4.0   │ 74.24        │ 8.55      │ 300        │ 203       │ 12.55   │ (10, 60, 20, 36, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 26        │ 0.0539   │ 4.15  │ 77.0         │ 9.8       │ 198        │ 130       │ 11.55   │ (11, 60, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.054    │ 3.2   │ 59.31        │ 9.05      │ 251        │ 212       │ 20.1    │ (11, 60, 16, 40, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 32        │ 0.054    │ 3.25  │ 60.23        │ 9.15      │ 243        │ 203       │ 19.3    │ (11, 60, 24, 32, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 32        │ 0.054    │ 3.25  │ 60.21        │ 9.15      │ 243        │ 203       │ 19.3    │ (11, 60, 22, 34, 20, 46)    │
│ WCP SS Flipped Gearbox (SingleSpeed, 2 Stages)          │ 4        │ 4    │ 32        │ 0.054    │ 3.25  │ 60.17        │ 9.15      │ 243        │ 209       │ 19.3    │ (8, 62, 18, 30)             │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 31        │ 0.054    │ 3.3   │ 61.16        │ 9.25      │ 235        │ 199       │ 18.45   │ (8, 62, 28, 28, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 30        │ 0.054    │ 3.35  │ 62.01        │ 9.35      │ 228        │ 185       │ 17.5    │ (10, 60, 24, 32, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 30        │ 0.054    │ 3.35  │ 62.0         │ 9.35      │ 228        │ 185       │ 17.5    │ (10, 60, 22, 34, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 29        │ 0.054    │ 3.5   │ 64.79        │ 9.45      │ 220        │ 171       │ 16.3    │ (10, 60, 16, 40, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 29        │ 0.054    │ 3.5   │ 64.79        │ 9.45      │ 220        │ 176       │ 16.3    │ (12, 60, 26, 30, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.054    │ 3.95  │ 73.19        │ 8.55      │ 300        │ 205       │ 12.7    │ (9, 62, 22, 34, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 25        │ 0.054    │ 4.0   │ 74.1         │ 8.55      │ 300        │ 213       │ 12.6    │ (8, 62, 22, 34, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 26        │ 0.054    │ 4.1   │ 75.86        │ 9.8       │ 198        │ 136       │ 11.7    │ (11, 60, 18, 38, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.054    │ 4.4   │ 81.49        │ 8.7       │ 288        │ 178       │ 10.6    │ (10, 60, 22, 34, 18, 48)    │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 24        │ 0.054    │ 4.4   │ 81.48        │ 8.7       │ 288        │ 186       │ 10.6    │ (13, 50, 14, 60)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.054    │ 4.4   │ 81.48        │ 8.7       │ 288        │ 186       │ 10.6    │ (13, 58, 18, 38, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.054    │ 4.45  │ 82.39        │ 8.7       │ 288        │ 176       │ 10.45   │ (10, 60, 24, 32, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.054    │ 4.45  │ 82.39        │ 8.7       │ 288        │ 176       │ 10.45   │ (12, 60, 16, 40, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.054    │ 4.85  │ 89.81        │ 9.9       │ 190        │ 111       │ 9.15    │ (9, 62, 26, 30, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.054    │ 4.85  │ 89.81        │ 9.9       │ 190        │ 111       │ 9.15    │ (10, 60, 20, 36, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.054    │ 4.9   │ 90.81        │ 9.9       │ 190        │ 110       │ 9.05    │ (13, 58, 18, 38, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.054    │ 4.9   │ 90.74        │ 9.9       │ 190        │ 110       │ 9.05    │ (13, 58, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.054    │ 4.9   │ 90.71        │ 9.9       │ 190        │ 107       │ 9.05    │ (8, 62, 18, 38, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0541   │ 3.2   │ 59.2         │ 9.05      │ 251        │ 213       │ 20.1    │ (13, 58, 20, 36, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0541   │ 3.2   │ 59.2         │ 9.05      │ 251        │ 213       │ 20.1    │ (12, 60, 18, 38, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0541   │ 3.2   │ 59.17        │ 9.05      │ 251        │ 213       │ 20.1    │ (10, 60, 26, 30, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 33        │ 0.0541   │ 3.2   │ 59.17        │ 9.05      │ 251        │ 219       │ 20.1    │ (10, 60, 24, 32, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 31        │ 0.0541   │ 3.3   │ 60.98        │ 9.25      │ 235        │ 200       │ 18.45   │ (12, 60, 22, 34, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 30        │ 0.0541   │ 3.35  │ 61.9         │ 9.35      │ 228        │ 185       │ 17.5    │ (9, 62, 22, 34, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 29        │ 0.0541   │ 3.45  │ 63.81        │ 9.45      │ 220        │ 174       │ 16.4    │ (11, 60, 24, 32, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 29        │ 0.0541   │ 3.45  │ 63.75        │ 9.45      │ 220        │ 179       │ 16.4    │ (13, 58, 16, 40, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 28        │ 0.0541   │ 3.6   │ 66.54        │ 9.6       │ 213        │ 166       │ 15.05   │ (9, 62, 22, 34, 26, 40)     │
│ EVO Slim                                                │ 4        │ 4    │ 28        │ 0.0541   │ 3.6   │ 66.5         │ 9.6       │ 213        │ 166       │ 15.1    │ (15, 85, 18, 52)            │
│ EVO Slim                                                │ 6        │ 4    │ 25        │ 0.0541   │ 3.95  │ 73.04        │ 8.55      │ 300        │ 216       │ 12.75   │ (15, 85, 20, 50)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 26        │ 0.0541   │ 4.1   │ 75.73        │ 9.8       │ 198        │ 136       │ 11.7    │ (14, 58, 18, 38, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.0541   │ 4.35  │ 80.45        │ 8.7       │ 288        │ 180       │ 10.7    │ (8, 62, 20, 36, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.0541   │ 4.35  │ 80.35        │ 8.7       │ 288        │ 189       │ 10.75   │ (8, 62, 22, 34, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0541   │ 4.75  │ 87.78        │ 9.9       │ 190        │ 114       │ 9.35    │ (12, 60, 18, 38, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0541   │ 4.85  │ 89.67        │ 9.9       │ 190        │ 109       │ 9.15    │ (8, 62, 20, 36, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0541   │ 4.85  │ 89.67        │ 9.9       │ 190        │ 112       │ 9.15    │ (9, 62, 20, 36, 22, 44)     │
│ VEX 2 CIM Ball Shifter                                  │ 4        │ 4    │ 34        │ 0.0542   │ 3.15  │ 58.15        │ 8.95      │ 258        │ 230       │ 20.75   │ (12, 40, 40, 44, 20, 64)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0542   │ 3.2   │ 59.05        │ 9.05      │ 251        │ 213       │ 20.1    │ (8, 62, 22, 34, 26, 40)     │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 33        │ 0.0542   │ 3.2   │ 59.0         │ 9.05      │ 251        │ 220       │ 20.1    │ (11, 50, 20, 54)            │
│ VEX 3 CIM Ball Shifter                                  │ 4        │ 4    │ 31        │ 0.0542   │ 3.3   │ 60.88        │ 9.25      │ 235        │ 200       │ 18.5    │ (12, 50, 30, 54, 30, 54)    │
│ EVO Slim                                                │ 4        │ 4    │ 30        │ 0.0542   │ 3.35  │ 61.77        │ 9.35      │ 228        │ 191       │ 17.55   │ (15, 85, 20, 50)            │
│ EVO Slim                                                │ 4        │ 6    │ 29        │ 0.0542   │ 3.45  │ 63.64        │ 9.45      │ 220        │ 174       │ 16.45   │ (15, 85, 14, 56)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 29        │ 0.0542   │ 3.45  │ 63.61        │ 9.45      │ 220        │ 180       │ 16.45   │ (11, 60, 20, 36, 26, 40)    │
│ WCP DS Gearbox                                          │ 4        │ 4    │ 28        │ 0.0542   │ 3.6   │ 66.48        │ 9.6       │ 213        │ 166       │ 15.1    │ (11, 42, 14, 60)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 28        │ 0.0542   │ 3.6   │ 66.48        │ 9.6       │ 213        │ 166       │ 15.1    │ (11, 60, 16, 40, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.0542   │ 3.95  │ 72.86        │ 8.55      │ 300        │ 206       │ 12.75   │ (9, 62, 26, 30, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 25        │ 0.0542   │ 3.95  │ 72.86        │ 8.55      │ 300        │ 216       │ 12.75   │ (9, 62, 24, 32, 26, 40)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 26        │ 0.0542   │ 4.1   │ 75.64        │ 9.8       │ 198        │ 133       │ 11.75   │ (9, 62, 16, 40, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 26        │ 0.0542   │ 4.15  │ 76.64        │ 9.8       │ 198        │ 135       │ 11.6    │ (10, 60, 16, 40, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.0542   │ 4.35  │ 80.28        │ 8.7       │ 288        │ 189       │ 10.75   │ (12, 60, 18, 38, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 24        │ 0.0542   │ 4.35  │ 80.22        │ 8.7       │ 288        │ 189       │ 10.75   │ (10, 60, 22, 34, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0542   │ 4.75  │ 87.65        │ 9.9       │ 190        │ 111       │ 9.35    │ (11, 60, 16, 40, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0542   │ 4.75  │ 87.57        │ 9.9       │ 190        │ 114       │ 9.35    │ (8, 62, 28, 28, 16, 50)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0542   │ 4.8   │ 88.56        │ 9.9       │ 190        │ 113       │ 9.25    │ (9, 62, 24, 32, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0542   │ 4.8   │ 88.54        │ 9.9       │ 190        │ 113       │ 9.25    │ (9, 62, 22, 34, 20, 46)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0542   │ 4.85  │ 89.41        │ 9.9       │ 190        │ 112       │ 9.2     │ (10, 60, 22, 34, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0543   │ 3.2   │ 58.97        │ 9.05      │ 251        │ 213       │ 20.1    │ (10, 60, 24, 32, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 33        │ 0.0543   │ 3.2   │ 58.93        │ 9.05      │ 251        │ 214       │ 20.1    │ (13, 58, 22, 34, 18, 48)    │
│ VEX 2 CIM Ball Shifter                                  │ 4        │ 4    │ 33        │ 0.0543   │ 3.2   │ 58.91        │ 9.05      │ 251        │ 220       │ 20.1    │ (12, 40, 24, 60, 34, 50)    │
│ WCP DS Gearbox                                          │ 4        │ 4    │ 32        │ 0.0543   │ 3.25  │ 59.89        │ 9.15      │ 243        │ 210       │ 19.35   │ (14, 42, 14, 60)            │
